Docket Number,Violation Number,Issued Date,Issuing Department,Last Hearing Date,Property Address,Violation Type,Entity or Person(s),Disposition Description,Total Fines,Total Administrative Costs,Interest Amount,Collection Costs or Attorney Fees,Court Cost,Original Total Amount Due,Total Paid,Current Amount Due,X Coordinate,Y Coordinate
14CP081135,P004281626|P004281628,06/23/2014,POLICE,08/01/2014 1:00:00 AM,3707 N ALBANY,13-12-140  Watchman required|13-12-140  Watchman required,"US BANK, ",Liable - By plea,400,0,0,0,0,440,440,0,41.9487316,-87.70519488
14CP081150,P004494063|P004494064|P004494065|P004494066|P004494067|P004494068,06/17/2014,POLICE,08/01/2014 11:00:00 AM,9012 S BUFFALO,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"US BANK NA, ",Default - Liable by prove-up,4300,0,304.99,1223.88,0,5868.87,5805.73,0,41.73142835,-87.54459313
14CP081154,P004424976|P004424977|P004424978|P004424979|P004424980|P004424981,05/27/2014,POLICE,08/01/2014 9:00:00 AM,3942 W 62,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"WELLS FARGO BANK NA, ",City non-suit,0,0,0,0,0,0,0,0,41.78068375,-87.72211417
14CP081945,P004453569|P004453570|P004453571|P004453572|P004453573|P004453574,06/07/2014,POLICE,08/01/2014 9:00:00 AM,6543 S CLAREMONT,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"US BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.7743279,-87.68190065
14CP081946,P004453564|P004453565|P004453566|P004453567|P004453568,05/20/2014,POLICE,08/01/2014 9:00:00 AM,7216 S RICHMOND,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"JP MORGAN CHASE, ",City non-suit,0,0,0,0,0,0,0,0,41.76211365,-87.69691476
14CP081948,P004424213|P004424214|P004424215|P004424216|P004424217|P004424218,06/07/2014,POLICE,08/01/2014 9:00:00 AM,7216 S RICHMOND,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"JP MORGAN CHASE BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.76211365,-87.69691476
14CP081953,P004323263|P004323264|P004323265|P004323266|P004323267|P004323268,06/07/2014,POLICE,08/01/2014 9:00:00 AM,5736 S ARTESIAN,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"OCWEN LOAN SERVICING LLC, ",City non-suit,0,0,0,0,0,0,0,0,41.78907355,-87.68539995
14CP081954,P004472026|P004472028|P004472030,06/18/2014,POLICE,08/01/2014 9:00:00 AM,6225 S KOLIN,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.,"BANK OF NEW YORK MELLON, ",City non-suit,1300,0,292.29,377.88,126,2136.17,1588.6,0,41.77959135,-87.73106451
14CP081954,P004472027|P004472029|P004472031,06/18/2014,POLICE,08/01/2014 9:00:00 AM,6225 S KOLIN,13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"BANK OF NEW YORK MELLON, ",Default - Liable by prove-up,1300,0,292.29,377.88,126,2136.17,1588.6,0,41.77959135,-87.73106451
14CP082557,P004317901|P004317902|P004317903|P004317904|P004317905,05/02/2014,POLICE,08/01/2014 9:00:00 AM,6318 S CALIFORNIA,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"DEUTSCHE BANK NATL TRUST CO, ",Default - Liable by prove-up,3800,0,42.61,1082.88,0,4965.49,4960.75,0,41.77849025,-87.69363921
14CP082557,P004317906,05/02/2014,POLICE,08/01/2014 9:00:00 AM,6318 S CALIFORNIA,13-12-140  Watchman required,"DEUTSCHE BANK NATL TRUST CO, ",Not liable - City failed to establish prima facie case,3800,0,42.61,1082.88,0,4965.49,4960.75,0,41.77849025,-87.69363921
14CP082560,P004317920|P004317923|P004317925,05/20/2014,POLICE,08/01/2014 9:00:00 AM,6242 S FRANCISCO,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.,"DEUTSCHE BANK NATL TRUST CO, ",City non-suit,1300,0,15.66,377.88,0,1733.54,1733.41,0,41.7796109,-87.69613127
14CP082560,P004317876|P004317921|P004317924,05/20/2014,POLICE,08/01/2014 9:00:00 AM,6242 S FRANCISCO,13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"DEUTSCHE BANK NATL TRUST CO, ",Default - Liable by prove-up,1300,0,15.66,377.88,0,1733.54,1733.41,0,41.7796109,-87.69613127
14CP082560,P004317920|P004317923|P004317925,05/20/2014,POLICE,08/01/2014 9:00:00 AM,6242 S FRANCISO,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.,"DEUTSCHE BANK NATL TRUST CO, ",City non-suit,1300,0,15.66,377.88,0,1733.54,1733.41,0,41.7796109,-87.69613127
14CP082560,P004317876|P004317921|P004317924,05/20/2014,POLICE,08/01/2014 9:00:00 AM,6242 S FRANCISO,13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"DEUTSCHE BANK NATL TRUST CO, ",Default - Liable by prove-up,1300,0,15.66,377.88,0,1733.54,1733.41,0,41.7796109,-87.69613127
14CP082561,P004424943|P004424944|P004424945|P004424946|P004424947|P004424948,05/28/2014,POLICE,08/01/2014 9:00:00 AM,6325 S FAIRFIELD,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"WELLS FARGO BANK NA, ",City non-suit,0,0,0,0,0,0,0,0,41.99657665,-87.69805841
14CP082562,P004317889|P004317890|P004317891|P004317892|P004317893|P004317894,05/13/2014,POLICE,09/05/2014 9:00:00 AM,6327 S CAMPBELL,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"JP MORGAN CHASE BANK NA, ",City non-suit,0,0,0,0,0,0,0,0,41.7783618,-87.68575248
14CP082563,P004317952|P004317953|P004317954|P004317955|P004317956|P004317957,05/09/2014,POLICE,09/05/2014 9:00:00 AM,6618 S TALMAN,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"GMAC MORTGAGE, ",City non-suit,0,0,0,0,0,0,0,0,41.7730561,-87.68983831
14CP082569,P004475351|P004475352,06/06/2014,POLICE,08/01/2014 1:00:00 AM,2818 W ARTHINGTON,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"WELLS FARGO BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.87034315,-87.6968327
14CP082571,P004475355|P004475356,06/06/2014,POLICE,08/01/2014 1:00:00 AM,324 W FULTON BLVD,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"CITI MORTGAGE INC, ",City non-suit,0,0,0,0,0,0,0,0,41.8864528,-87.7038266
14CP082571,P004475355|P004475356,06/06/2014,POLICE,08/01/2014 1:00:00 AM,3254 W FULTON BLVD,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"CITI MORTGAGE INC, ",City non-suit,0,0,0,0,0,0,0,0,41.88665275,-87.70844122
14CP082573,P004475359|P004475360,06/06/2014,POLICE,08/01/2014 1:00:00 AM,4148 W VAN BUREN,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"BANK OF AMERICA, ",City non-suit,0,0,0,0,0,0,0,0,41.87541855,-87.72985647
14CP082574,P004475361|P004475362,06/06/2014,POLICE,08/01/2014 1:00:00 AM,4203 W HARRISON,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"CITI MORTGAGE INC, ",City non-suit,0,0,0,0,0,0,0,0,41.87319475,-87.73056005
14CP082590,P004015584|P004015585|P004015586|P004015587,05/20/2014,POLICE,08/01/2014 1:00:00 AM,741 N LOTUS,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"DEUTSCHE BANK NATIONAL TRUST CO, ",Default - Liable by prove-up,2800,0,47.96,800.88,0,3688.84,2200,0,41.89357494,-87.76197217
14CP082597,P004016036|P004016037|P004016038|P004016039,05/12/2014,POLICE,08/01/2014 1:00:00 AM,4310 W CORTEZ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"GMAC MORTGAGE LLC, ",City non-suit,0,0,0,0,0,0,0,0,41.89999175,-87.7341518
14CP082612,P004448080|P004448090|P004510793,06/04/2014,POLICE,08/01/2014 11:00:00 AM,9243 S BLACKSTONE,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.,"US BANK NA, ",City non-suit,1300,0,143.07,377.88,0,1860.95,1856.32,0,41.726473,-87.58761225
14CP082612,P004448081|P004448091|P004510794,06/04/2014,POLICE,08/01/2014 11:00:00 AM,9243 S BLACKSTONE,13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"US BANK NA, ",Default - Liable by prove-up,1300,0,143.07,377.88,0,1860.95,1856.32,0,41.726473,-87.58761225
14CP082613,P004448078|P004448079|P004448088|P004448089|P004510797|P004510798,06/03/2014,POLICE,08/01/2014 11:00:00 AM,9053 S EAST END,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"US BANK NA, ",City non-suit,0,0,0,0,0,0,0,0,41.72994335,-87.58244777
14CP083526,P004472032|P004472033|P004472034|P004472035|P004472036|P004472037,06/19/2014,POLICE,08/01/2014 9:00:00 AM,2610 W 81,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"WELLS FARGO BANK NA, ",City non-suit,0,0,0,0,0,0,0,0,41.7465961,-87.68817876
14CP083527,P004424403|P004424404|P004424405|P004424406|P004424407|P004424408,06/07/2014,POLICE,08/01/2014 9:00:00 AM,7827 S SPAULDING,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"JP MORGAN CHASE BANK NA, ",City non-suit,0,0,0,0,0,0,0,0,41.75078325,-87.70457919
14CP083528,P004317970|P004317971|P004317972|P004317973|P004317974|P004317975,05/21/2014,POLICE,08/01/2014 9:00:00 AM,8150 S MAPLEWOOD,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"HSBC BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.74487165,-87.68674013
14CP083529,P004472038|P004472039|P004472040|P004472041|P004472042|P004472043,06/20/2014,POLICE,08/01/2014 9:00:00 AM,7332 S TALMAN,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"DEUTSCHE BANK NATL TRUST CO, ",City non-suit,0,0,0,0,0,0,0,0,41.75994455,-87.68947337
14CP084178,P004329579|P004329580|P004329581|P004329582,06/10/2014,POLICE,08/01/2014 1:00:00 AM,629 N LONG,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"WELLS FARGO BANK NA, ",City non-suit,0,0,0,0,0,0,0,0,41.8920115,-87.76022555
14CP084199,P004438802|P004438803,06/26/2014,POLICE,08/01/2014 1:00:00 AM,4700 W SUPERIOR,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"DEUTSCHE BANK NATIONAL TRUST, ",City non-suit,0,0,0,0,0,0,0,0,41.894173,-87.743662
14CP084199,P004438802|P004438803,06/26/2014,POLICE,08/01/2014 1:00:00 AM,4704 W SUPERIOR,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"DEUTSCHE BANK NATIONAL TRUST, ",City non-suit,0,0,0,0,0,0,0,0,41.8942827,-87.74375794
14CP084202,P004513521|P004513522|P004513523|P004513524|P004513525|P004513851,06/23/2014,POLICE,08/01/2014 9:00:00 AM,6208 S MORGAN,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"CHASE REO GROUP LLC, ",City non-suit,0,0,0,0,0,0,0,0,41.78114565,-87.64994553
14CP084211,P004016117|P004016117|P004016118|P004016118|P004016119|P004016119|P004016122|P004016122,05/01/2014,POLICE,08/01/2014 1:00:00 AM,6642 S EVANS,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"US BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.7736264,-87.60734198
14CP084223,P003811166|P003811167,06/16/2014,POLICE,08/01/2014 11:00:00 AM,11701 S THROOP,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"WELLS FARGO BANK NA, ",City non-suit,0,0,0,0,0,0,0,0,41.6811599,-87.65386307
14CP084459,P004346098|P004348595,05/31/2014,POLICE,08/01/2014 11:00:00 AM,9543 S WENTWORTH,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"US BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.7203369,-87.62811822
14CP084460,P004346097|P004348596,05/31/2014,POLICE,08/01/2014 11:00:00 AM,11721 S LOWE,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"BANK OF AMERICA, ",City non-suit,0,0,0,0,0,0,0,0,41.6812023,-87.63822878
14CP084470,P004348578|P004348579,06/16/2014,POLICE,08/01/2014 11:00:00 AM,259 W 117TH,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"DEUTSCHE BANK NATIONAL TRUST, ",City non-suit,0,0,0,0,0,0,0,0,41.68151524,-87.62929665
14CP084491,P003811158|P004171412,05/31/2014,POLICE,08/01/2014 11:00:00 AM,439 W 117TH,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"CITIFINANCIAL SERVICES INC, ",City non-suit,0,0,0,0,0,0,0,0,41.68145858,-87.63384871
14CP084493,P004348597|P004349052,06/06/2014,POLICE,08/01/2014 11:00:00 AM,35 W 109TH,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"CHASE HOME FINANCE, ",City non-suit,0,0,0,0,0,0,0,0,41.69521982,-87.62445031
14CP085075,P004346084,05/18/2014,POLICE,08/01/2014 11:00:00 AM,11738 S NORMAL,13-12-140  Watchman required,"PNC MORTGAGE, ",City non-suit,0,0,0,0,0,0,0,0,41.68039585,-87.63501669
14CP085076,P004346089,05/19/2014,POLICE,08/01/2014 11:00:00 AM,57 W 116TH,13-12-140  Watchman required,"CITI MORTGAGE INC, ",City non-suit,0,0,0,0,0,0,0,0,41.68234225,-87.62499091
14CP085386,P004346090|P004348598,05/30/2014,POLICE,08/01/2014 11:00:00 AM,12358 S WENTWORTH,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"FEDERAL NATIONAL MORTGAGE, ",City non-suit,0,0,0,0,0,0,0,0,41.66963296,-87.62731833
14CP085395,P004171421|P004171421|P004171422|P004171422,06/24/2014,POLICE,08/01/2014 11:00:00 AM,11834 S HARVARD,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"WELLS FARGO BANK NA, ",City non-suit,0,0,0,0,0,0,0,0,41.6790116,-87.6312058
14CP085404,P004330126|P004330127|P004330128|P004330129,05/30/2014,POLICE,08/01/2014 1:00:00 AM,29 W 110TH,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"JP MORGAN CHASE BANK NA, ",City non-suit,0,0,0,0,0,0,0,0,41.69430891,-87.624335
14CP093897,P004545082|P004545084|P004545086|P004545087,06/18/2014,POLICE,09/05/2014 9:00:00 AM,5233 S BISHOP,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"DEUTSCHE BANK NATL TRUST, ",City non-suit,0,0,0,0,0,0,0,0,41.7985482,-87.66080908
14CP093903,P004545121|P004545122|P004545123,06/18/2014,POLICE,09/05/2014 9:00:00 AM,5330 S MORGAN,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"DEUTSCHE BANK NATL TRUST, ",City non-suit,0,0,0,0,0,0,0,0,41.7969366,-87.6503426
14CP093909,P004545108|P004545109,06/10/2014,POLICE,09/05/2014 9:00:00 AM,5211 S HERMITAGE,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"JP MORGAN CHASE BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.7990675,-87.6681108
